,mean,date
454067.0,14985.653869869013,2006-01-01
454069.0,15044.996158544136,2006-01-01
452100.0,14747.2237756903,2006-01-01
452300.0,14814.675387036215,2006-01-01
453141.0,14825.009620161112,2006-01-01
453143.0,14832.395734935197,2006-01-01
453145.0,14890.367870852157,2006-01-01
453147.0,14993.801314873,2006-01-01
453149.0,14952.654407151203,2006-01-01
453210.0,14993.900819714489,2006-01-01
453230.0,15032.76528198121,2006-01-01
453250.0,15007.90644952486,2006-01-01
453270.0,15074.487966239732,2006-01-01
453291.0,15078.88196619615,2006-01-01
453293.0,15100.78754320509,2006-01-01
453295.0,15065.239740669793,2006-01-01
453297.0,15096.19898516222,2006-01-01
453299.0,15058.496973535091,2006-01-01
453410.0,15044.453271323417,2006-01-01
453430.0,15071.807896867767,2006-01-01
453450.0,15109.824119731597,2006-01-01
453461.0,15112.605559296222,2006-01-01
453463.0,15038.073397847447,2006-01-01
453478.0,15312.930164033634,2006-01-01
453481.0,15220.055861744851,2006-01-01
453483.0,15271.00582719073,2006-01-01
453485.0,15262.377082476114,2006-01-01
453492.0,15317.632163333265,2006-01-01
453494.0,15333.4612938299,2006-01-01
453487.0,15337.524965313922,2006-01-01
453489.0,15308.530976816726,2006-01-01
453496.0,15414.87811150031,2006-01-01
453498.0,15278.031168590553,2006-01-01
453806.0,15241.747284654504,2006-01-01
453808.0,15174.918263737762,2006-01-01
454062.0,15272.191325256405,2006-01-01
454064.0,14991.095761166658,2006-01-01
454066.0,14928.88758833182,2006-01-01
454068.0,14987.047876415829,2006-01-01
452411.0,14789.534131588282,2006-01-01
452413.0,14786.164241556357,2006-01-01
452415.0,14767.487513955188,2006-01-01
452417.0,14764.377405868643,2006-01-01
452419.0,14762.9331848435,2006-01-01
452431.0,14855.707274673478,2006-01-01
452433.0,14718.62042762024,2006-01-01
452435.0,14857.257714795966,2006-01-01
452437.0,14707.426180361212,2006-01-01
453146.0,14972.366824491342,2006-01-01
453148.0,14929.252626142876,2006-01-01
453240.0,14961.385444993264,2006-01-01
453260.0,14952.964433695155,2006-01-01
453280.0,15045.51616429234,2006-01-01
453292.0,14963.301899681468,2006-01-01
453294.0,15003.02919623661,2006-01-01
453296.0,15073.248452883929,2006-01-01
453298.0,15105.859351731944,2006-01-01
453464.0,15048.023518192273,2006-01-01
453482.0,15335.352218103828,2006-01-01
453484.0,15340.589844508622,2006-01-01
453486.0,15330.396019881344,2006-01-01
453488.0,15330.777685679575,2006-01-01
452438.0,14934.703087293185,2006-01-01
453471.0,15439.703971413071,2006-02-01
453473.0,15375.391529963676,2006-02-01
453475.0,15405.72456924864,2006-02-01
453477.0,15410.803951447317,2006-02-01
453479.0,15465.484674267014,2006-02-01
453491.0,15542.230073577852,2006-02-01
453493.0,15606.032048861314,2006-02-01
453495.0,15598.59499375691,2006-02-01
453497.0,15439.14789035757,2006-02-01
453499.0,15510.108858403975,2006-02-01
453801.0,15373.24969096923,2006-02-01
453803.0,15432.032108169722,2006-02-01
453805.0,15331.027564537768,2006-02-01
453807.0,15377.330281254328,2006-02-01
453809.0,15313.199822956802,2006-02-01
454061.0,15600.025337988358,2006-02-01
454063.0,15339.274816483094,2006-02-01
454065.0,15339.904395417328,2006-02-01
454067.0,15311.695103818472,2006-02-01
454069.0,15358.978815214788,2006-02-01
452100.0,14954.636372233472,2006-02-01
452300.0,15069.277304784016,2006-02-01
453141.0,15069.16678887608,2006-02-01
453143.0,15086.924179490614,2006-02-01
453145.0,15205.717022120609,2006-02-01
453147.0,15318.954884896097,2006-02-01
453149.0,15278.51129286137,2006-02-01
453210.0,15263.742696378373,2006-02-01
453230.0,15300.66042214634,2006-02-01
453250.0,15305.051487714552,2006-02-01
453270.0,15370.77508614334,2006-02-01
453291.0,15368.952224926485,2006-02-01
453293.0,15393.134329015777,2006-02-01
453295.0,15342.325780790765,2006-02-01
453297.0,15386.779792176656,2006-02-01
453299.0,15339.595505655772,2006-02-01
453410.0,15222.522462956633,2006-02-01
453430.0,15312.063913073442,2006-02-01
453450.0,15347.697498745698,2006-02-01
453461.0,15379.007312881036,2006-02-01
453463.0,15313.775436841215,2006-02-01
453478.0,15600.546955564085,2006-02-01
453481.0,15408.64982107098,2006-02-01
453483.0,15520.995131340578,2006-02-01
453485.0,15543.857562961844,2006-02-01
453492.0,15607.75014883486,2006-02-01
453494.0,15621.976662536736,2006-02-01
453487.0,15673.25273456922,2006-02-01
453489.0,15605.167439336346,2006-02-01
453496.0,15710.675551353052,2006-02-01
453498.0,15516.709014463802,2006-02-01
453806.0,15419.747119679354,2006-02-01
453808.0,15358.972646158114,2006-02-01
454062.0,15625.052102611053,2006-02-01
454064.0,15306.60869508325,2006-02-01
454066.0,15259.619714428372,2006-02-01
454068.0,15288.364462055037,2006-02-01
452411.0,15081.179881154898,2006-02-01
452413.0,15069.609750086496,2006-02-01
452415.0,15050.903257724704,2006-02-01
452417.0,15041.036311678512,2006-02-01
452419.0,14986.29677433323,2006-02-01
452431.0,15140.781689700025,2006-02-01
452433.0,15007.682961792554,2006-02-01
452435.0,15139.0673132002,2006-02-01
452437.0,14986.770543706283,2006-02-01
453146.0,15279.888005067767,2006-02-01
453148.0,15243.116336660123,2006-02-01
453240.0,15277.64791405792,2006-02-01
453260.0,15268.200137683974,2006-02-01
453280.0,15324.238592058897,2006-02-01
453292.0,15263.08957102729,2006-02-01
453294.0,15295.324879714795,2006-02-01
453296.0,15356.996682911862,2006-02-01
453298.0,15357.478364042838,2006-02-01
453464.0,15341.359978674318,2006-02-01
453482.0,15631.678172508216,2006-02-01
453484.0,15647.59690847833,2006-02-01
453486.0,15642.9724772567,2006-02-01
453488.0,15627.96657343984,2006-02-01
452438.0,15245.31650390616,2006-02-01
453471.0,15555.054260285277,2006-03-01
453473.0,15445.465984092458,2006-03-01
453475.0,15461.024346909311,2006-03-01
453477.0,15467.48660045128,2006-03-01
453479.0,15504.059427785249,2006-03-01
453491.0,15591.271719233657,2006-03-01
453493.0,15666.923123230714,2006-03-01
453495.0,15696.362068916473,2006-03-01
453497.0,15557.842388021138,2006-03-01
453499.0,15685.034089208895,2006-03-01
453801.0,15481.07261355215,2006-03-01
453803.0,15545.76181226618,2006-03-01
453805.0,15431.76029821954,2006-03-01
453807.0,15440.889543814292,2006-03-01
453809.0,15371.599523125253,2006-03-01
454061.0,15756.394594240395,2006-03-01
454063.0,15544.403654916348,2006-03-01
454065.0,15484.36319321152,2006-03-01
454067.0,15421.039610574277,2006-03-01
454069.0,15487.052625523247,2006-03-01
452100.0,15097.566743370173,2006-03-01
452300.0,15306.01110143288,2006-03-01
453141.0,15186.331946911176,2006-03-01
453143.0,15207.048964836746,2006-03-01
453145.0,15412.897222057503,2006-03-01
453147.0,15496.707575944429,2006-03-01
453149.0,15463.467257142653,2006-03-01
453210.0,15425.63512422673,2006-03-01
453230.0,15419.402656298029,2006-03-01
453250.0,15428.762250491154,2006-03-01
453270.0,15486.73388935395,2006-03-01
453291.0,15531.342059745824,2006-03-01
453293.0,15590.765635514792,2006-03-01
453295.0,15563.710647593787,2006-03-01
453297.0,15616.345859715077,2006-03-01
453299.0,15512.586673584085,2006-03-01
453410.0,15343.790063272882,2006-03-01
453430.0,15500.285169452363,2006-03-01
453450.0,15540.696659566527,2006-03-01
453461.0,15546.565303487694,2006-03-01
453463.0,15457.406908076277,2006-03-01
453478.0,15650.590483261958,2006-03-01
453481.0,15444.404554079396,2006-03-01
453483.0,15629.97687753506,2006-03-01
453485.0,15564.807907771466,2006-03-01
453492.0,15699.868253733754,2006-03-01
453494.0,15724.804138331465,2006-03-01
453487.0,15708.85602139583,2006-03-01
453489.0,15731.652862218136,2006-03-01
453496.0,15848.753959097938,2006-03-01
453498.0,15657.267506500257,2006-03-01
453806.0,15447.47938727944,2006-03-01
453808.0,15384.493111441365,2006-03-01
454062.0,15722.302050220447,2006-03-01
454064.0,15394.1539672182,2006-03-01
454066.0,15426.933873472137,2006-03-01
454068.0,15433.419412227571,2006-03-01
452411.0,15363.115735095847,2006-03-01
452413.0,15289.50966878028,2006-03-01
452415.0,15311.857041975274,2006-03-01
452417.0,15331.067654296696,2006-03-01
452419.0,15245.302026914977,2006-03-01
452431.0,15448.498932879816,2006-03-01
452433.0,15383.180143980022,2006-03-01
452435.0,15456.700263483446,2006-03-01
452437.0,15271.063407945549,2006-03-01
453146.0,15482.569102118248,2006-03-01
453148.0,15445.874561944647,2006-03-01
453240.0,15419.599762109769,2006-03-01
453260.0,15385.696844850145,2006-03-01
453280.0,15428.331670547386,2006-03-01
453292.0,15379.212561510069,2006-03-01
453294.0,15486.772473128813,2006-03-01
453296.0,15564.208614700998,2006-03-01
453298.0,15518.918138243112,2006-03-01
453464.0,15445.32338104135,2006-03-01
453482.0,15677.564907833665,2006-03-01
453484.0,15710.99417845822,2006-03-01
453486.0,15660.70385919413,2006-03-01
453488.0,15744.192382266949,2006-03-01
452438.0,15419.867211160046,2006-03-01
453471.0,15680.137859731838,2006-04-01
453473.0,15627.581725297416,2006-04-01
453475.0,15679.363203946928,2006-04-01
453477.0,15779.274955824343,2006-04-01
453479.0,15801.534961961695,2006-04-01
453491.0,15941.679923508817,2006-04-01
453493.0,15982.8902227956,2006-04-01
453495.0,16031.036598833576,2006-04-01
453497.0,15880.435921120696,2006-04-01
453499.0,15997.377156736786,2006-04-01
453801.0,15561.70079366474,2006-04-01
453803.0,15558.13387572763,2006-04-01
453805.0,15524.955157391298,2006-04-01
453807.0,15458.046976739124,2006-04-01
453809.0,15394.961241248408,2006-04-01
454061.0,16036.596982943967,2006-04-01
454063.0,15942.410016864507,2006-04-01
454065.0,15842.895946475315,2006-04-01
454067.0,15758.01523209648,2006-04-01
454069.0,15841.256998223134,2006-04-01
452100.0,15093.468135373114,2006-04-01
452300.0,15252.641160191428,2006-04-01
453141.0,15215.1872865328,2006-04-01
453143.0,15239.485835529098,2006-04-01
453145.0,15402.194950206607,2006-04-01
453147.0,15639.851893446828,2006-04-01
453149.0,15648.34762319814,2006-04-01
453210.0,15560.335568722585,2006-04-01
453230.0,15643.29275711758,2006-04-01
453250.0,15661.95642055914,2006-04-01
453270.0,15725.411288935871,2006-04-01
453291.0,15777.63966992204,2006-04-01
453293.0,15825.913815402984,2006-04-01
453295.0,15841.33197326673,2006-04-01
453297.0,15860.420074109354,2006-04-01
453299.0,15769.26869022,2006-04-01
453410.0,15410.98622778036,2006-04-01
453430.0,15577.891131940763,2006-04-01
453450.0,15647.88160732569,2006-04-01
453461.0,15663.959551857011,2006-04-01
453463.0,15648.101063086506,2006-04-01
453478.0,15998.773999399897,2006-04-01
453481.0,15744.591904555617,2006-04-01
453483.0,16010.650775927796,2006-04-01
453485.0,15796.397994276404,2006-04-01
453492.0,16092.341364794473,2006-04-01
453494.0,16022.203378759878,2006-04-01
453487.0,15991.694078151351,2006-04-01
453489.0,16021.600417191075,2006-04-01
453496.0,16163.720108560909,2006-04-01
453498.0,15958.0436705582,2006-04-01
453806.0,15521.93191587922,2006-04-01
453808.0,15385.40244680976,2006-04-01
454062.0,16076.201581658746,2006-04-01
454064.0,15718.467138400223,2006-04-01
454066.0,15778.150332609492,2006-04-01
454068.0,15752.507386902233,2006-04-01
452411.0,15291.82007837228,2006-04-01
452413.0,15280.096419820937,2006-04-01
452415.0,15302.375675650135,2006-04-01
452417.0,15403.983063180562,2006-04-01
452419.0,15261.58157175719,2006-04-01
452431.0,15523.966991691832,2006-04-01
452433.0,15477.188460138444,2006-04-01
452435.0,15636.178700461458,2006-04-01
452437.0,15429.565890291098,2006-04-01
453146.0,15644.126156864068,2006-04-01
453148.0,15611.215828916404,2006-04-01
453240.0,15667.126515530696,2006-04-01
453260.0,15709.534480606751,2006-04-01
453280.0,15633.868201489297,2006-04-01
453292.0,15684.951031425902,2006-04-01
453294.0,15804.588758143254,2006-04-01
453296.0,15900.569382112846,2006-04-01
453298.0,15730.5953560099,2006-04-01
453464.0,15751.10265024966,2006-04-01
453482.0,15974.639051226037,2006-04-01
453484.0,16010.674068859184,2006-04-01
453486.0,15921.491042033287,2006-04-01
453488.0,16030.45285218457,2006-04-01
452438.0,15709.03405041052,2006-04-01
453471.0,15652.343211291996,2006-05-01
453473.0,15710.7798305975,2006-05-01
453475.0,15783.063747615528,2006-05-01
453477.0,15831.144304298748,2006-05-01
453479.0,15822.024029220023,2006-05-01
453491.0,15939.71268503006,2006-05-01
453493.0,15962.988545203172,2006-05-01
453495.0,15955.201835717911,2006-05-01
453497.0,15812.562299917654,2006-05-01
453499.0,15923.40076610778,2006-05-01
453801.0,15495.063208400872,2006-05-01
453803.0,15492.159078477043,2006-05-01
453805.0,15410.838060534528,2006-05-01
453807.0,15337.645941607529,2006-05-01
453809.0,15270.32260265584,2006-05-01
454061.0,15992.83706407865,2006-05-01
454063.0,15994.29054427262,2006-05-01
454065.0,15854.200071114745,2006-05-01
454067.0,15747.261249807823,2006-05-01
454069.0,15756.573888390729,2006-05-01
452100.0,15126.267526721986,2006-05-01
452300.0,15205.19909322927,2006-05-01
453141.0,15273.598458880471,2006-05-01
453143.0,15335.731928990524,2006-05-01
453145.0,15382.239063440213,2006-05-01
453147.0,15490.275365683829,2006-05-01
453149.0,15495.50843706895,2006-05-01
453210.0,15428.674508384627,2006-05-01
453230.0,15615.559395057164,2006-05-01
453250.0,15560.517674010624,2006-05-01
453270.0,15649.827828215666,2006-05-01
453291.0,15762.80237925165,2006-05-01
453293.0,15832.47019363033,2006-05-01
453295.0,15807.64865444226,2006-05-01
453297.0,15819.677196550596,2006-05-01
453299.0,15750.414239059735,2006-05-01
453410.0,15321.52771105477,2006-05-01
453430.0,15480.297726940658,2006-05-01
453450.0,15606.132277736671,2006-05-01
453461.0,15568.693006051051,2006-05-01
453463.0,15613.035961642729,2006-05-01
453478.0,15979.226810925242,2006-05-01
453481.0,15800.010015054231,2006-05-01
453483.0,16011.701521383824,2006-05-01
453485.0,15818.850961358316,2006-05-01
453492.0,16039.001429806904,2006-05-01
453494.0,15989.71643033004,2006-05-01
453487.0,16006.94966638583,2006-05-01
453489.0,16002.50666305574,2006-05-01
453496.0,16059.70972288441,2006-05-01
453498.0,15916.128122609458,2006-05-01
453806.0,15379.409946061847,2006-05-01
453808.0,15257.740975883597,2006-05-01
454062.0,16065.284256083944,2006-05-01
454064.0,15795.508501720164,2006-05-01
454066.0,15783.829217549272,2006-05-01
454068.0,15708.069330487651,2006-05-01
452411.0,15334.442524928334,2006-05-01
452413.0,15299.502795402255,2006-05-01
452415.0,15266.428520637552,2006-05-01
452417.0,15407.484422298514,2006-05-01
452419.0,15259.148340835563,2006-05-01
452431.0,15490.282563766992,2006-05-01
452433.0,15543.341731993358,2006-05-01
452435.0,15573.533704541387,2006-05-01
452437.0,15463.933564167237,2006-05-01
453146.0,15499.46676659032,2006-05-01
453148.0,15418.212858427563,2006-05-01
453240.0,15473.225375485914,2006-05-01
453260.0,15638.127926606265,2006-05-01
453280.0,15576.607173891443,2006-05-01
453292.0,15629.687189874696,2006-05-01
453294.0,15741.605907514726,2006-05-01
453296.0,15819.76820753916,2006-05-01
453298.0,15728.110262050644,2006-05-01
453464.0,15737.637853257072,2006-05-01
453482.0,15968.327756981214,2006-05-01
453484.0,16003.635129368042,2006-05-01
453486.0,15906.89279201687,2006-05-01
453488.0,16014.574844955909,2006-05-01
452438.0,15626.010570578612,2006-05-01
453471.0,15770.69030143244,2006-06-01
453473.0,15773.308351614647,2006-06-01
453475.0,15737.609572370253,2006-06-01
453477.0,15738.634137552568,2006-06-01
453479.0,15766.00810310597,2006-06-01
453491.0,15839.9196039907,2006-06-01
453493.0,15796.803678011263,2006-06-01
453495.0,15742.389820797722,2006-06-01
453497.0,15684.523568839542,2006-06-01
453499.0,15633.096635450733,2006-06-01
453801.0,15623.210507014835,2006-06-01
453803.0,15643.631069320403,2006-06-01
453805.0,15393.6980591577,2006-06-01
453807.0,15337.602980316273,2006-06-01
453809.0,15208.311527293235,2006-06-01
454061.0,15678.079194607588,2006-06-01
454063.0,15804.496851146274,2006-06-01
454065.0,15749.442645204004,2006-06-01
454067.0,15740.039221504056,2006-06-01
454069.0,15752.386705162377,2006-06-01
452100.0,15014.324755435784,2006-06-01
452300.0,15054.755927160924,2006-06-01
453141.0,15268.21253157257,2006-06-01
453143.0,15280.075354150977,2006-06-01
453145.0,15206.637575985773,2006-06-01
453147.0,15382.047239317497,2006-06-01
453149.0,15356.077934032972,2006-06-01
453210.0,15386.414469215792,2006-06-01
453230.0,15610.645859378888,2006-06-01
453250.0,15601.457130113387,2006-06-01
453270.0,15657.617719564663,2006-06-01
453291.0,15782.196376322565,2006-06-01
453293.0,15734.611191641688,2006-06-01
453295.0,15831.939369744288,2006-06-01
453297.0,15778.752200261137,2006-06-01
453299.0,15705.792824183023,2006-06-01
453410.0,15440.030986580356,2006-06-01
453430.0,15555.479901727458,2006-06-01
453450.0,15691.375647866982,2006-06-01
453461.0,15723.86987071796,2006-06-01
453463.0,15740.79648838398,2006-06-01
453478.0,15876.091269980618,2006-06-01
453481.0,15789.550299396662,2006-06-01
453483.0,15897.47776588064,2006-06-01
453485.0,15690.46893703604,2006-06-01
453492.0,15854.956019985528,2006-06-01
453494.0,15766.957328852835,2006-06-01
453487.0,15698.427048433516,2006-06-01
453489.0,15730.89489682662,2006-06-01
453496.0,15778.8856552776,2006-06-01
453498.0,15682.294001740584,2006-06-01
453806.0,15313.4596654418,2006-06-01
453808.0,15158.71191232541,2006-06-01
454062.0,15866.358292019007,2006-06-01
454064.0,15648.778866383767,2006-06-01
454066.0,15838.737798584,2006-06-01
454068.0,15667.409263191375,2006-06-01
452411.0,15090.131619295826,2006-06-01
452413.0,15045.974596318349,2006-06-01
452415.0,15080.34328429939,2006-06-01
452417.0,15169.590121421486,2006-06-01
452419.0,15116.992642050714,2006-06-01
452431.0,15327.849798071717,2006-06-01
452433.0,15349.484641975538,2006-06-01
452435.0,15349.933069469873,2006-06-01
452437.0,15293.280670472965,2006-06-01
453146.0,15391.449786473007,2006-06-01
453148.0,15336.819770139766,2006-06-01
453240.0,15496.364980359902,2006-06-01
453260.0,15659.80845229208,2006-06-01
453280.0,15581.010094035117,2006-06-01
453292.0,15657.1171721085,2006-06-01
453294.0,15736.8711226059,2006-06-01
453296.0,15772.36061984724,2006-06-01
453298.0,15763.649234226164,2006-06-01
453464.0,15750.075371686367,2006-06-01
453482.0,15840.343821773558,2006-06-01
453484.0,15853.53273331668,2006-06-01
453486.0,15682.279729044663,2006-06-01
453488.0,15697.58805814031,2006-06-01
452438.0,15599.739868608884,2006-06-01
453471.0,15367.162363616511,2006-07-01
453473.0,15238.416838240104,2006-07-01
453475.0,14975.712463086797,2006-07-01
453477.0,14902.467981228836,2006-07-01
453479.0,14992.122215058376,2006-07-01
453491.0,15117.280445766606,2006-07-01
453493.0,15321.828225207277,2006-07-01
